"Sample" "Sample1" "Sample2" "Sample3" "Sample4" "Sample5" "Sample6" "Sample7" "Sample8" "Sample9" "Sample10" "Sample11" "Sample12" "Sample13" "Sample14" "Sample15" "Sample16" "Sample17" "Sample18" "Sample19" "Sample20" "Sample21" "Sample22" "Sample23" "Sample24" "Sample25" "Sample26" "Sample27" "Sample28" "Sample29" "Sample30" "Sample31" "Sample32" "Sample33" "Sample34" "Sample35" "Sample36" "Sample37" "Sample38" "Sample39" "Sample40" "Sample41" "Sample42" "Sample43" "Sample44" "Sample45" "Sample46" "Sample47" "Sample48" "Sample49" "Sample50" "Sample51" "Sample52" "Sample53" "Sample54" "Sample55" "Sample56" "Sample57" "Sample58" "Sample59"
"PSAP" "-0.250603932891" "0.232296067109" "-1.02420393289" "0.282496067109" "-0.984503932891" "0.599596067109" "-0.273803932891" "-1.21900393289" "-1.78260393289" "-1.05930393289" "0.701396067109" "-0.184903932891" "-0.521503932891" "-0.874603932891" "-0.885403932891" "-1.61480393289" "-0.860503932891" "-0.157703932891" "-0.779003932891" "-0.955503932891" "-0.588703932891" "-0.0749039328911" "-0.476603932891" "0.0941960671089" "-0.260303932891" "-0.934703932891" "-1.24640393289" "-0.196103932891" "-1.88920393289" "-0.533803932891" "-0.922003932891" "-0.765003932891" "-0.534403932891" "-1.31190393289" "-1.02540393289" "-1.04680393289" "0.279796067109" "-1.05250393289" "0.595596067109" "-0.434803932891" "-0.567503932891" "-0.767303932891" "-0.949803932891" "-1.61080393289" "-1.59710393289" "-0.575303932891" "-0.898203932891" "-1.22770393289" "-1.88590393289" "-0.233303932891" "-1.41810393289" "-0.525303932891" "-1.25750393289" "-0.463403932891" "0.709796067109" "-0.193703932891" "-0.381203932891" "-0.911503932891" "-1.28780393289"
"KIAA0831" "-0.826773702692" "-0.668173702692" "-0.243473702692" "-1.49247370269" "0.0910262973078" "0.357226297308" "0.223426297308" "-0.402873702692" "-0.814473702692" "-0.569873702692" "-0.552173702692" "0.322926297308" "-0.928773702692" "-0.266273702692" "-0.527773702692" "-0.530673702692" "-1.25727370269" "-0.275173702692" "-0.304173702692" "-0.623473702692" "-0.593873702692" "-0.677673702692" "-0.424273702692" "-0.911473702692" "0.247126297308" "-0.740273702692" "0.650426297308" "-0.747873702692" "0.545026297308" "-0.195673702692" "-0.570273702692" "-0.642573702692" "-0.325973702692" "-0.776773702692" "-0.420873702692" "-1.08667370269" "-1.28177370269" "-0.590373702692" "-0.243973702692" "-0.532873702692" "-0.427473702692" "-0.583073702692" "-0.639473702692" "-0.904373702692" "-0.444373702692" "-0.799573702692" "-0.796173702692" "-1.68187370269" "0.683026297308" "-0.0331737026922" "-1.12867370269" "-0.726773702692" "-0.693673702692" "-0.627873702692" "-0.306173702692" "-0.724773702692" "-0.360473702692" "-0.0626737026922" "-0.496673702692"
"SPPL2A" "0.280204986344" "0.638204986344" "0.0701049863441" "0.670904986344" "0.170104986344" "1.27620498634" "0.0212049863441" "-0.165695013656" "0.442104986344" "1.18820498634" "-0.224095013656" "0.631504986344" "0.749004986344" "0.422904986344" "0.761004986344" "0.349204986344" "0.331704986344" "0.841104986344" "0.367904986344" "0.00590498634413" "0.421204986344" "1.09400498634" "0.000804986344132" "-0.742895013656" "1.33690498634" "-0.242395013656" "0.355904986344" "0.405804986344" "-0.603995013656" "0.0997049863441" "0.468004986344" "-0.275595013656" "0.720304986344" "-0.427195013656" "-0.415795013656" "-0.889495013656" "-0.449395013656" "-0.388795013656" "0.893504986344" "-0.448395013656" "0.122204986344" "-0.526795013656" "-0.648195013656" "-0.256195013656" "-1.14329501366" "0.0354049863441" "0.128604986344" "-0.141295013656" "-1.47379501366" "0.652704986344" "-1.03969501366" "0.252804986344" "0.337004986344" "0.0662049863441" "0.0334049863441" "0.0952049863441" "0.530204986344" "-0.0641950136559" "-0.0997950136559"
"SLC46A1" "-1.45270427624" "-0.923704276239" "0.188595723761" "-0.809504276239" "-0.502904276239" "0.996595723761" "-0.406304276239" "-1.74230427624" "-2.89460427624" "0.105595723761" "-0.129504276239" "-0.0766042762388" "-0.349204276239" "-0.0161042762388" "-0.910504276239" "0.594995723761" "-0.266604276239" "-0.871304276239" "-0.321804276239" "-2.31200427624" "-0.750104276239" "-1.47980427624" "0.548395723761" "-2.05960427624" "0.453595723761" "0.553795723761" "0.124595723761" "-1.31400427624" "0.568495723761" "-0.399304276239" "-0.779204276239" "-0.168804276239" "1.42389572376" "-1.93460427624" "-0.521404276239" "-0.181404276239" "-0.901704276239" "-1.70030427624" "-0.729004276239" "-2.65660427624" "-0.284704276239" "-2.34150427624" "0.263495723761" "-0.895504276239" "-0.516104276239" "-0.856604276239" "-1.06230427624" "-2.34220427624" "-0.672204276239" "-1.27390427624" "-0.416504276239" "-0.246004276239" "-2.43770427624" "-1.12580427624" "0.339495723761" "-1.32280427624" "-2.23590427624" "0.661595723761" "-0.718304276239"
"TGFBR2" "-0.619875076083" "0.723624923917" "0.627224923917" "0.0950249239173" "0.515224923917" "1.87702492392" "2.22172492392" "-0.394375076083" "0.800624923917" "0.108824923917" "2.05372492392" "2.14122492392" "1.48162492392" "0.903124923917" "1.61612492392" "1.84672492392" "1.10782492392" "-0.148075076083" "0.615924923917" "-1.22267507608" "0.613124923917" "-0.223675076083" "2.16712492392" "1.69022492392" "1.13062492392" "0.962824923917" "0.994124923917" "0.543024923917" "-0.278175076083" "0.263724923917" "1.38712492392" "0.791724923917" "1.08142492392" "0.620624923917" "1.53992492392" "0.273024923917" "0.424324923917" "1.48752492392" "1.20422492392" "-1.51557507608" "0.487624923917" "0.825624923917" "1.01622492392" "-1.99887507608" "-0.101775076083" "0.533924923917" "1.48702492392" "-0.339575076083" "0.281624923917" "0.619424923917" "0.578924923917" "1.16762492392" "0.404124923917" "0.307224923917" "1.42282492392" "0.786324923917" "0.378224923917" "0.725024923917" "0.343124923917"
"ITGA8" "0.397632969177" "0.855132969177" "4.81863296918" "1.51103296918" "0.954332969177" "3.36353296918" "2.28133296918" "-2.82006703082" "-1.30416703082" "-1.62036703082" "3.39423296918" "6.78873296918" "2.40253296918" "0.514432969177" "5.74093296918" "-0.0997670308233" "2.16083296918" "0.183032969177" "-0.318767030823" "-1.04076703082" "3.93093296918" "1.90333296918" "0.398532969177" "-0.618167030823" "2.95603296918" "3.94743296918" "2.18523296918" "1.95953296918" "-0.770767030823" "1.12973296918" "-1.40656703082" "-0.130067030823" "1.04133296918" "0.523232969177" "1.37653296918" "-1.33636703082" "1.58923296918" "-1.30456703082" "1.61993296918" "-2.85816703082" "1.03163296918" "-0.271467030823" "0.635032969177" "-3.55776703082" "-3.56656703082" "0.937132969177" "1.36673296918" "-3.59336703082" "-2.88496703082" "-0.192767030823" "-3.03656703082" "2.06213296918" "-2.48986703082" "0.0400329691767" "1.59613296918" "0.958932969177" "-0.296267030823" "-0.278467030823" "-2.03646703082"
"ITGA9" "-0.537819406945" "0.328080593055" "1.04188059306" "1.36638059306" "2.57758059306" "1.55158059306" "3.21718059306" "-0.804019406945" "-2.12701940694" "-3.21471940694" "-1.08321940694" "3.39508059306" "0.100980593055" "0.446180593055" "1.64888059306" "-0.262119406945" "-1.15441940694" "0.996180593055" "0.807880593055" "-2.28471940694" "0.770780593055" "0.695280593055" "0.531580593055" "-0.217919406945" "0.763680593055" "-0.135519406945" "-0.273419406945" "0.891680593055" "0.233280593055" "-1.79261940694" "0.381480593055" "1.60868059306" "0.746480593055" "0.447980593055" "2.75398059306" "-1.04541940694" "0.402180593055" "2.04278059306" "0.687080593055" "-2.26811940694" "0.500580593055" "0.101480593055" "1.89018059306" "-1.59341940694" "-1.01471940694" "0.827680593055" "1.37588059306" "0.011680593055" "-0.506519406945" "-0.501619406945" "-1.50201940694" "0.756080593055" "1.38158059306" "1.42778059306" "2.80158059306" "1.22688059306" "1.02628059306" "1.59538059306" "0.040180593055"
"STK40" "0.818018298869" "0.713518298869" "0.677718298869" "-0.157281701131" "0.321418298869" "1.40361829887" "0.929418298869" "-0.425481701131" "0.487918298869" "-0.0963817011314" "0.297518298869" "0.457618298869" "0.821018298869" "-0.332181701131" "0.258418298869" "-0.974481701131" "0.992318298869" "-0.118681701131" "0.0263182988686" "0.308818298869" "0.175618298869" "0.316418298869" "0.00291829886855" "1.39491829887" "0.456018298869" "-0.399281701131" "0.477418298869" "-0.150881701131" "0.229118298869" "-0.849281701131" "-0.138381701131" "0.673718298869" "0.497818298869" "0.283718298869" "0.835018298869" "0.974418298869" "1.36171829887" "1.40831829887" "0.382018298869" "0.212618298869" "0.548918298869" "0.520818298869" "0.407218298869" "-0.0207817011314" "-0.585481701131" "0.143618298869" "-0.0387817011314" "1.24031829887" "0.304418298869" "0.698518298869" "0.225818298869" "0.176618298869" "-1.08318170113" "0.549218298869" "0.482518298869" "0.960818298869" "-0.113481701131" "0.0217182988686" "-0.120181701131"
"MYO3B" "-2.95650050722" "-1.21450050722" "-0.381100507218" "-1.75230050722" "0.328099492782" "1.00099949278" "-1.58810050722" "-1.07420050722" "-1.20810050722" "-1.94060050722" "-2.01310050722" "1.63899949278" "-1.19830050722" "-1.54720050722" "1.43099949278" "-1.37860050722" "-1.16580050722" "0.0846994927819" "-1.93230050722" "-1.75320050722" "-2.11690050722" "-2.58640050722" "-1.41500050722" "1.67389949278" "-0.197300507218" "0.418499492782" "0.269699492782" "-2.11440050722" "1.94929949278" "-2.66100050722" "0.706699492782" "3.56739949278" "-1.35870050722" "0.502099492782" "-1.15170050722" "-0.333900507218" "-0.0788005072181" "-2.24830050722" "-1.62700050722" "1.81189949278" "-1.34450050722" "-1.49480050722" "0.0313994927819" "-0.534400507218" "-0.272300507218" "-0.980900507218" "0.238499492782" "-2.73780050722" "-2.13490050722" "0.810899492782" "-1.61730050722" "-1.14160050722" "-1.04190050722" "-0.922100507218" "-0.681800507218" "-2.73340050722" "-2.15040050722" "-1.36510050722" "-2.67890050722"
"ATP2A1" "-1.11870045259" "0.449199547405" "1.30989954741" "-1.88450045259" "-0.397800452595" "0.733199547405" "-1.62740045259" "-0.127900452595" "1.16629954741" "0.553299547405" "2.90799954741" "-0.452400452595" "1.61249954741" "0.00529954740538" "-1.10660045259" "2.03939954741" "0.199599547405" "-1.48560045259" "0.575599547405" "2.30859954741" "-0.539300452595" "0.721799547405" "0.560999547405" "3.24949954741" "0.618699547405" "-1.04940045259" "0.562999547405" "1.07379954741" "2.60599954741" "-1.35330045259" "-0.908600452595" "-0.445200452595" "0.0114995474054" "0.540299547405" "0.639299547405" "0.0300995474054" "-0.776900452595" "-0.109500452595" "1.28389954741" "-0.0523004525946" "-0.242200452595" "1.12799954741" "-0.304500452595" "-2.20750045259" "0.559199547405" "-0.451000452595" "-0.532000452595" "-0.486500452595" "0.721399547405" "-0.177300452595" "-0.773900452595" "-1.24120045259" "0.123399547405" "0.294499547405" "1.10079954741" "-0.224300452595" "-1.75990045259" "-0.679300452595" "-1.91260045259"
"ATP2A2" "0.630842895045" "0.401042895045" "0.0136428950449" "0.473942895045" "-0.184257104955" "0.554942895045" "0.0703428950449" "0.0293428950449" "0.949742895045" "0.533642895045" "0.288442895045" "0.674042895045" "0.689142895045" "0.878042895045" "0.731042895045" "0.577242895045" "0.623042895045" "0.802142895045" "-0.128857104955" "0.00614289504486" "-0.100257104955" "0.372042895045" "0.220942895045" "0.295942895045" "0.170742895045" "-0.794557104955" "0.509342895045" "0.593242895045" "0.355742895045" "-1.10565710496" "0.426442895045" "0.224442895045" "0.360542895045" "0.945142895045" "0.342042895045" "0.0791428950449" "0.651642895045" "-0.0434571049551" "0.568542895045" "0.723042895045" "0.768942895045" "0.419242895045" "0.314042895045" "-0.0289571049551" "0.264042895045" "0.727342895045" "0.247542895045" "0.228942895045" "0.000442895044863" "-0.0124571049551" "-0.406757104955" "0.388542895045" "-0.619057104955" "0.356742895045" "0.333642895045" "0.179942895045" "-0.0674571049551" "-0.133257104955" "0.127642895045"
"ATP2A3" "1.95435271947" "1.51935271947" "1.25975271947" "1.26875271947" "1.11735271947" "2.67065271947" "1.37395271947" "3.37205271947" "1.41405271947" "1.75275271947" "1.11925271947" "3.40465271947" "2.27635271947" "1.07065271947" "3.84395271947" "3.41955271947" "3.15655271947" "-0.553347280531" "0.166252719469" "0.662552719469" "2.96895271947" "2.22495271947" "2.35965271947" "0.724952719469" "3.86585271947" "0.776652719469" "2.35625271947" "2.51805271947" "-0.0900472805307" "0.624352719469" "3.66405271947" "2.45035271947" "2.65845271947" "3.26135271947" "1.07155271947" "0.442552719469" "1.35605271947" "-0.531547280531" "2.94355271947" "3.53535271947" "2.84525271947" "0.712252719469" "2.68335271947" "3.39905271947" "0.384652719469" "1.02965271947" "1.37615271947" "2.12105271947" "0.961452719469" "2.05905271947" "0.241352719469" "2.07835271947" "-1.93144728053" "0.525752719469" "2.12675271947" "2.49105271947" "-0.584847280531" "2.31585271947" "0.573452719469"
"ITGA1" "0.536960780335" "1.40736078034" "1.30616078034" "1.40436078034" "2.63886078034" "0.878160780335" "4.21186078034" "0.680260780335" "1.17106078034" "-0.121039219665" "-0.0152392196645" "2.44446078034" "0.660560780335" "1.29546078034" "1.76786078034" "0.954460780335" "0.970460780335" "2.52696078034" "1.28856078034" "0.289560780335" "0.575860780335" "0.960160780335" "1.58516078034" "-0.125239219665" "0.527660780335" "0.494460780335" "-0.185239219665" "0.947760780335" "-0.702139219665" "0.0961607803355" "-0.905439219665" "1.19696078034" "0.105660780335" "0.952160780335" "1.18876078034" "-1.09783921966" "1.50106078034" "0.411560780335" "1.21206078034" "-0.636039219665" "1.25776078034" "-0.177739219665" "-0.00733921966451" "-0.142439219665" "-0.478539219665" "0.552760780335" "1.05056078034" "0.0209607803355" "-0.780539219665" "1.25706078034" "0.370160780335" "1.40256078034" "0.889760780335" "1.18986078034" "1.89936078034" "0.745860780335" "1.98686078034" "-0.0390392196645" "-0.754439219665"
"ITGA2" "0.518505306282" "2.54050530628" "0.570505306282" "2.64910530628" "0.399405306282" "3.64150530628" "-0.105994693718" "0.646105306282" "2.90220530628" "0.340605306282" "2.47310530628" "1.99720530628" "0.684705306282" "2.08940530628" "1.95570530628" "1.71940530628" "2.85040530628" "3.61480530628" "1.00250530628" "0.959905306282" "1.77410530628" "1.71470530628" "2.26340530628" "0.855605306282" "1.59640530628" "1.03210530628" "1.69660530628" "0.134405306282" "1.42510530628" "1.34190530628" "1.25780530628" "2.56950530628" "1.51930530628" "1.37450530628" "1.98360530628" "0.901305306282" "2.16610530628" "1.98020530628" "1.65520530628" "1.82020530628" "2.38120530628" "0.191705306282" "1.73030530628" "0.685705306282" "1.80610530628" "2.50670530628" "1.73110530628" "1.92530530628" "0.935405306282" "2.20190530628" "0.970005306282" "2.65040530628" "0.518505306282" "1.63490530628" "0.774605306282" "1.50440530628" "1.97820530628" "1.07980530628" "2.99790530628"
"ITGA3" "0.302726726492" "0.305626726492" "0.635826726492" "0.456926726492" "0.214826726492" "2.14402672649" "-0.155773273508" "-1.16827327351" "1.24182672649" "1.49492672649" "2.58542672649" "0.718426726492" "1.99752672649" "-0.0235732735076" "1.18162672649" "1.41632672649" "1.10802672649" "-0.418973273508" "-1.29677327351" "0.742326726492" "0.551426726492" "0.600626726492" "1.82602672649" "0.975426726492" "0.618326726492" "0.934026726492" "0.947426726492" "0.553526726492" "0.924226726492" "-0.818373273508" "-0.233973273508" "0.0765267264924" "0.565926726492" "-0.886073273508" "-0.817573273508" "0.621026726492" "-0.305673273508" "1.08192672649" "-0.117273273508" "-1.58517327351" "1.30282672649" "-1.72617327351" "1.00512672649" "-0.233273273508" "0.631126726492" "1.01552672649" "-0.629773273508" "0.0365267264924" "-0.491373273508" "-0.830773273508" "-0.0620732735076" "-0.177173273508" "-2.51247327351" "-1.55857327351" "-0.0960732735076" "-0.477773273508" "-1.15397327351" "0.0326267264924" "-1.87577327351"
"ITGA4" "1.58301960203" "1.72361960203" "-0.915580397971" "2.43181960203" "0.140119602029" "1.57341960203" "1.37981960203" "0.909019602029" "-0.815780397971" "-1.82538039797" "0.139219602029" "2.83651960203" "0.0220196020289" "0.790919602029" "2.08921960203" "0.578419602029" "0.474919602029" "2.49111960203" "1.22051960203" "-0.599880397971" "0.921319602029" "1.28061960203" "1.01211960203" "1.22211960203" "2.66911960203" "-0.444280397971" "-1.07168039797" "1.86651960203" "-0.973980397971" "0.0601196020289" "-3.23838039797" "0.0830196020289" "0.665319602029" "-0.645780397971" "0.599819602029" "-0.626880397971" "1.35141960203" "-0.993280397971" "2.68811960203" "-0.841780397971" "1.14711960203" "0.615619602029" "-1.05798039797" "-1.39198039797" "-2.55818039797" "0.270219602029" "0.499019602029" "-2.22968039797" "-2.04368039797" "0.602819602029" "-1.02088039797" "1.43061960203" "-0.177980397971" "1.33321960203" "1.70711960203" "1.52181960203" "1.28251960203" "-0.934680397971" "-2.12658039797"
"ITGA5" "-0.324153570035" "0.625246429965" "1.17504642996" "0.894046429965" "0.780546429965" "-0.578553570035" "2.35514642996" "1.20814642996" "-0.547453570035" "-0.971753570035" "0.0347464299649" "1.20754642996" "0.787246429965" "0.491046429965" "0.518046429965" "0.141146429965" "-0.837253570035" "0.469446429965" "0.154246429965" "-1.01765357004" "0.367946429965" "0.205746429965" "1.23484642996" "-1.04365357004" "-0.300053570035" "-1.63545357004" "0.0513464299649" "0.0761464299649" "-0.811853570035" "-2.49875357004" "-3.03145357004" "-0.614053570035" "-0.612953570035" "-0.565653570035" "1.29424642996" "-1.02405357004" "0.243946429965" "0.0565464299649" "0.377646429965" "0.0145464299649" "0.181446429965" "-1.49155357004" "-0.565253570035" "-0.555853570035" "0.298446429965" "-0.289653570035" "-0.893153570035" "-2.49855357004" "-2.55875357004" "1.17094642996" "-0.0223535700351" "-1.20565357004" "-1.63225357004" "-0.0316535700351" "2.14274642996" "-0.263553570035" "0.401246429965" "-2.48495357004" "-1.39535357004"
"ITGA6" "1.1631048927" "1.0667048927" "2.2404048927" "1.5985048927" "0.459604892704" "1.4427048927" "0.411904892704" "0.704004892704" "2.3350048927" "0.413404892704" "1.7616048927" "1.8540048927" "1.0040048927" "1.5975048927" "2.2474048927" "1.6525048927" "1.1184048927" "1.3951048927" "-0.602995107296" "1.6278048927" "1.8539048927" "1.3224048927" "1.4435048927" "2.2685048927" "0.897504892704" "1.4424048927" "1.8035048927" "-0.220395107296" "0.777404892704" "2.4037048927" "2.3640048927" "1.6454048927" "2.4423048927" "1.7086048927" "1.0781048927" "2.1983048927" "1.7526048927" "2.4785048927" "1.0227048927" "0.730604892704" "1.6715048927" "2.1539048927" "1.7630048927" "1.7470048927" "1.0097048927" "2.3257048927" "1.6372048927" "1.6052048927" "1.3332048927" "1.0811048927" "1.3441048927" "2.2755048927" "1.2955048927" "1.5283048927" "1.6909048927" "1.5004048927" "1.1651048927" "2.0572048927" "3.0501048927"
"ITGA7" "-1.55411666016" "0.0376833398362" "0.699183339836" "-2.49671666016" "2.51828333984" "-1.01791666016" "4.17558333984" "-0.719716660164" "-1.00001666016" "-0.207016660164" "-0.268916660164" "1.54108333984" "-0.469716660164" "0.0608833398362" "0.672383339836" "-0.348616660164" "-1.24581666016" "-1.73961666016" "-0.229516660164" "-0.870616660164" "-0.516316660164" "-1.87741666016" "0.143583339836" "-1.67131666016" "-1.64151666016" "-0.748116660164" "-0.860316660164" "-0.960916660164" "0.473283339836" "-3.97121666016" "-1.72721666016" "-1.10211666016" "-1.51181666016" "-0.316616660164" "1.15418333984" "-1.35631666016" "-1.09281666016" "0.0634833398362" "0.184983339836" "-1.53101666016" "-1.42541666016" "-2.49031666016" "0.195583339836" "-2.41481666016" "-1.37411666016" "-1.99651666016" "-1.41841666016" "-2.84831666016" "-1.17901666016" "-0.772516660164" "-0.505216660164" "-1.67251666016" "-3.07691666016" "-1.04301666016" "2.16968333984" "-0.384916660164" "-1.22841666016" "-2.21531666016" "-2.33101666016"
"TRHR" "-0.197030042918" "-0.197030042918" "0.223069957082" "-0.197030042918" "0.454669957082" "0.296269957082" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "0.162069957082" "0.518869957082" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "1.02426995708" "-0.197030042918" "4.90976995708" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "0.311569957082" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918" "-0.197030042918"
"LOC100132288" "-2.63475868123" "0.351641318767" "-1.71755868123" "0.657341318767" "0.904041318767" "-0.485458681233" "-0.257858681233" "0.680341318767" "-5.96125868123" "0.271141318767" "0.854141318767" "0.607341318767" "-0.267758681233" "-1.09505868123" "-0.795358681233" "-0.565058681233" "1.79244131877" "-0.281858681233" "0.428541318767" "1.31164131877" "-0.118758681233" "0.606641318767" "0.862841318767" "0.583441318767" "0.0340413187671" "-0.170258681233" "0.971641318767" "-2.05395868123" "2.28434131877" "-1.06565868123" "0.293741318767" "-0.927258681233" "-0.123258681233" "-1.74665868123" "-1.26755868123" "1.18924131877" "0.0418413187671" "-0.959958681233" "0.0273413187671" "-0.659458681233" "-0.122158681233" "-2.28285868123" "0.754341318767" "-5.71225868123" "-0.362358681233" "0.0918413187671" "-0.828558681233" "0.865541318767" "-0.622158681233" "0.389541318767" "-2.74375868123" "-3.97025868123" "-2.03655868123" "0.148541318767" "-0.735958681233" "-0.192258681233" "-1.66595868123" "-2.75015868123" "0.169041318767"
"DENND4A" "0.685928123293" "0.454828123293" "1.28062812329" "0.679428123293" "0.839728123293" "1.61902812329" "2.08092812329" "-0.144171876707" "0.944528123293" "-0.00297187670699" "0.232828123293" "1.43552812329" "0.150028123293" "1.12522812329" "1.21612812329" "0.335828123293" "0.648528123293" "1.17082812329" "0.614528123293" "-0.388571876707" "0.494728123293" "0.782228123293" "1.03882812329" "-0.424071876707" "1.23252812329" "0.371528123293" "1.09632812329" "0.346528123293" "-0.600671876707" "-1.26357187671" "-0.644071876707" "-0.388471876707" "0.044128123293" "0.074128123293" "-0.123371876707" "-0.896671876707" "-0.286471876707" "-0.802071876707" "0.410828123293" "-0.497471876707" "-0.061471876707" "0.106828123293" "-1.41537187671" "-1.09187187671" "-0.985571876707" "-0.619671876707" "-0.552671876707" "-0.141371876707" "-2.23717187671" "-0.503371876707" "-1.25737187671" "0.449828123293" "-0.481771876707" "-0.150871876707" "0.160128123293" "-0.546071876707" "-0.345371876707" "-0.523471876707" "-0.585871876707"
"DENND4B" "0.248170347249" "0.344370347249" "0.500970347249" "-0.0761296527507" "-0.0467296527507" "0.0396703472493" "0.0441703472493" "0.0805703472493" "-0.544929652751" "0.0243703472493" "-0.743629652751" "0.692170347249" "0.423070347249" "0.502970347249" "-0.172729652751" "-0.455929652751" "-0.139729652751" "-0.517929652751" "-0.468929652751" "-0.131929652751" "0.171470347249" "-0.225629652751" "0.481670347249" "-0.326329652751" "0.207870347249" "-0.830429652751" "-0.452829652751" "0.645670347249" "0.242970347249" "-2.17032965275" "-0.125629652751" "-0.105429652751" "-0.142529652751" "-0.338829652751" "0.0728703472493" "0.0278703472493" "-0.324629652751" "0.208370347249" "0.766970347249" "-1.07862965275" "-0.0674296527507" "0.0525703472493" "0.848270347249" "-0.855629652751" "-0.367829652751" "-0.343729652751" "-0.0620296527507" "-0.125029652751" "-0.412729652751" "-0.520529652751" "-0.638429652751" "-0.414229652751" "-1.17592965275" "-0.0560296527507" "0.130370347249" "-0.112529652751" "-1.35642965275" "-0.129029652751" "-1.64362965275"
"DENND4C" "0.145000249707" "0.0751002497073" "1.34640024971" "0.660200249707" "0.752200249707" "1.05470024971" "1.20240024971" "0.295600249707" "0.290200249707" "0.521800249707" "0.152300249707" "1.48040024971" "-0.203899750293" "0.883700249707" "0.976200249707" "0.234000249707" "0.551700249707" "1.75790024971" "0.0946002497073" "0.865900249707" "-0.0294997502927" "0.329700249707" "0.775200249707" "-0.0515997502927" "1.17690024971" "-0.122499750293" "0.584400249707" "0.396100249707" "1.59080024971" "1.00620024971" "0.458800249707" "1.05900024971" "1.09290024971" "-0.116099750293" "0.753400249707" "0.172500249707" "0.662500249707" "1.21250024971" "-0.140999750293" "0.130900249707" "0.344700249707" "0.232100249707" "1.26990024971" "-0.125099750293" "-0.476499750293" "0.946900249707" "0.759400249707" "0.408100249707" "0.189300249707" "1.11470024971" "0.510800249707" "1.00030024971" "0.897300249707" "-0.0115997502927" "0.211300249707" "0.613000249707" "0.391600249707" "0.977700249707" "0.314600249707"
"SWAP70" "-0.259972040577" "-0.553272040577" "-0.194372040577" "0.626027959423" "-0.283372040577" "1.21342795942" "0.634527959423" "-0.716272040577" "-1.30947204058" "-1.15217204058" "-0.627372040577" "1.18242795942" "-0.629372040577" "0.0405279594225" "0.768627959423" "-0.356972040577" "-0.143772040577" "0.184327959423" "-0.0502720405775" "-0.248472040577" "0.570127959423" "-0.447972040577" "0.0110279594225" "-1.06257204058" "1.46892795942" "-0.238772040577" "-0.534972040577" "0.121027959423" "-0.899272040577" "-1.32707204058" "-0.303672040577" "-0.556272040577" "-0.166572040577" "-0.191872040577" "0.0115279594225" "-1.23207204058" "-0.349172040577" "-0.400272040577" "0.318827959423" "0.144327959423" "-0.347072040577" "-0.805372040577" "-0.616472040577" "-0.805972040577" "-1.24117204058" "0.119327959423" "-0.936272040577" "-1.35227204058" "-1.46617204058" "-0.849172040577" "-0.672972040577" "-0.574472040577" "-1.75807204058" "-0.619672040577" "0.257527959423" "-0.483672040577" "-0.529372040577" "-0.574872040577" "-1.16777204058"
"RARRES1" "0.392624065548" "1.14812406555" "-0.736075934452" "1.34212406555" "1.19372406555" "0.0969240655482" "2.36962406555" "0.0383240655482" "2.61912406555" "-0.518975934452" "2.00172406555" "0.160324065548" "2.19912406555" "-0.214875934452" "1.84092406555" "6.23862406555" "-1.29787593445" "1.10652406555" "2.56372406555" "0.0387240655482" "0.463724065548" "1.34942406555" "1.61922406555" "-0.543075934452" "0.883424065548" "4.38842406555" "0.0352240655482" "1.70042406555" "3.03772406555" "-0.410375934452" "2.54962406555" "-0.327575934452" "0.422124065548" "2.96142406555" "-0.363275934452" "0.0637240655482" "0.389224065548" "-0.470875934452" "2.74432406555" "3.69082406555" "0.742624065548" "0.493424065548" "0.468824065548" "3.49252406555" "-1.92577593445" "-0.251675934452" "1.56642406555" "0.149324065548" "-1.71267593445" "-0.232875934452" "1.73022406555" "1.73292406555" "-0.592975934452" "0.510524065548" "1.91932406555" "1.34632406555" "1.63132406555" "1.11472406555" "1.14222406555"
